Unique Key,Created Date,Closed Date,Agency,Agency Name,Complaint Type,Descriptor,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Action Updated Date,Community Board,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Park Facility Name,Park Borough,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Latitude,Longitude,Location
23368594,06/06/2012 12:38:00 PM,06/06/2012 12:38:00 PM,DSNY,Department of Sanitation,Other Enforcement,E10 Obstruction (Street/Sidewalk),Sidewalk,10013,158 HESTER STREET,HESTER STREET,ELIZABETH STREET,MOTT STREET,,,ADDRESS,NEW YORK,,DSNY Garage,Closed,,06/06/2012 12:38:00 PM,02 MANHATTAN,MANHATTAN,985170,200758,Unspecified,MANHATTAN,,,,,,,,40.71771101808562,-73.99668118246703,"(40.71771101808562, -73.99668118246703)"
23374111,06/06/2012 12:38:00 PM,06/11/2012 12:00:00 PM,DSNY,Department of Sanitation,Dirty Conditions,E3A Dirty Area/Alleyway,Lot,11225,150 CROWN STREET,CROWN STREET,BEDFORD AVENUE,ROGERS AVENUE,,,ADDRESS,BROOKLYN,,N/A,Closed,,06/11/2012 12:00:00 PM,09 BROOKLYN,BROOKLYN,996504,182123,Unspecified,BROOKLYN,,,,,,,,40.66655381578797,-73.95582869520686,"(40.66655381578797, -73.95582869520686)"
23368053,06/06/2012 12:46:00 PM,06/06/2012 12:46:00 PM,DSNY,Department of Sanitation,Literature Request,GREEN MIXED PAPER DECALS,Other,11423,,,,,,,ADDRESS,HOLLIS,,N/A,Closed,,06/06/2012 02:11:00 PM,12 QUEENS,QUEENS,,,Unspecified,QUEENS,,,,,,,,,,
23368918,06/06/2012 12:46:00 PM,06/06/2012 12:46:00 PM,DSNY,Department of Sanitation,Literature Request,BLUE RECYCLING DECAL,Other,11423,,,,,,,ADDRESS,HOLLIS,,N/A,Closed,,06/06/2012 02:11:00 PM,12 QUEENS,QUEENS,,,Unspecified,QUEENS,,,,,,,,,,
23371010,06/06/2012 12:46:00 PM,06/09/2012 12:00:00 PM,DSNY,Department of Sanitation,Dirty Conditions,E3A Dirty Area/Alleyway,Lot,11226,254 MARTENSE STREET,MARTENSE STREET,ROGERS AVENUE,NOSTRAND AVENUE,,,ADDRESS,BROOKLYN,,N/A,Closed,,06/09/2012 12:00:00 PM,17 BROOKLYN,BROOKLYN,997926,176688,Unspecified,BROOKLYN,,,,,,,,40.651633856358536,-73.95071391568577,"(40.651633856358536, -73.95071391568577)"
23371180,06/06/2012 12:46:00 PM,06/07/2012 12:00:00 PM,DSNY,Department of Sanitation,Missed Collection (All Materials),1 Missed Collection,Sidewalk,11249,741 WYTHE AVENUE,WYTHE AVENUE,PENN STREET,RUTLEDGE STREET,,,ADDRESS,BROOKLYN,,DSNY Garage,Closed,,06/07/2012 12:00:00 PM,01 BROOKLYN,BROOKLYN,995326,194457,Unspecified,BROOKLYN,,,,,,,,40.700409382073666,-73.96005469084727,"(40.700409382073666, -73.96005469084727)"
23371303,06/06/2012 12:46:00 PM,06/07/2012 12:00:00 PM,DSNY,Department of Sanitation,Missed Collection (All Materials),1 Missed Collection,Sidewalk,11222,75 GREEN STREET,GREEN STREET,WEST STREET,FRANKLIN STREET,,,ADDRESS,BROOKLYN,,DSNY Garage,Closed,,06/07/2012 12:00:00 PM,01 BROOKLYN,BROOKLYN,995641,206465,Unspecified,BROOKLYN,,,,,,,,40.73336805935365,-73.958898331666,"(40.73336805935365, -73.958898331666)"
23371914,06/06/2012 12:46:00 PM,06/08/2012 12:00:00 PM,DSNY,Department of Sanitation,Dirty Conditions,E8 Canine Violation,Sidewalk,11237,374 PALMETTO STREET,PALMETTO STREET,IRVING AVENUE,RIDGEWOOD PLACE,,,ADDRESS,BROOKLYN,,N/A,Closed,,06/08/2012 12:00:00 PM,04 BROOKLYN,BROOKLYN,1008647,193780,Unspecified,BROOKLYN,,,,,,,,40.698524476616974,-73.91201532280311,"(40.698524476616974, -73.91201532280311)"
23374507,06/06/2012 12:46:00 PM,06/08/2012 12:00:00 PM,DSNY,Department of Sanitation,Dirty Conditions,E1 Improper Disposal,Sidewalk,10013,125 MULBERRY STREET,MULBERRY STREET,CANAL STREET,HESTER STREET,,,ADDRESS,NEW YORK,,N/A,Closed,,06/08/2012 12:00:00 PM,02 MANHATTAN,MANHATTAN,984785,200845,Unspecified,MANHATTAN,,,,,,,,40.717949843857795,-73.99807002854102,"(40.717949843857795, -73.99807002854102)"
23373030,06/06/2012 12:49:00 PM,06/08/2012 12:00:00 PM,DSNY,Department of Sanitation,Litter Basket / Request,10 Litter Basket / Request,Sidewalk,10033,,,,,WEST 185 STREET,ST NICHOLAS AVENUE,INTERSECTION,NEW YORK,,DSNY Garage,Closed,,06/08/2012 12:00:00 PM,12 MANHATTAN,MANHATTAN,1003064,249581,Unspecified,MANHATTAN,,,,,,,,40.851697114356455,-73.9319934598578,"(40.851697114356455, -73.9319934598578)"
23371771,06/06/2012 12:52:52 PM,07/12/2012 12:00:00 AM,DSNY,Department of Sanitation,Graffiti,Graffiti,Comercial,11211,575 METROPOLITAN AVENUE,METROPOLITAN AVENUE,UNION AVENUE,LORIMER STREET,,,ADDRESS,BROOKLYN,,N/A,Closed,,07/16/2012 02:51:47 PM,01 BROOKLYN,BROOKLYN,998121,199437,Unspecified,BROOKLYN,,,,,,,,40.7140743635796,-73.94996433828454,"(40.7140743635796, -73.94996433828454)"
23372499,06/06/2012 12:56:00 PM,06/07/2012 12:00:00 PM,DSNY,Department of Sanitation,Sanitation Condition,15 Street Cond/Dump-Out/Drop-Off,Street,11235,2756 EAST 23 STREET,EAST 23 STREET,VOORHIES AVENUE,SHORE PARKWAY,,,ADDRESS,BROOKLYN,,DSNY Garage,Closed,,06/07/2012 12:00:00 PM,15 BROOKLYN,BROOKLYN,999441,152665,Unspecified,BROOKLYN,,,,,,,,40.58569326023237,-73.94530815652423,"(40.58569326023237, -73.94530815652423)"
23370667,06/06/2012 01:01:00 PM,06/06/2012 01:01:00 PM,DSNY,Department of Sanitation,Literature Request,BLUE RECYCLING DECAL,Other,11373,,,,,,,ADDRESS,ELMHURST,,N/A,Closed,,06/06/2012 02:11:00 PM,04 QUEENS,QUEENS,,,Unspecified,QUEENS,,,,,,,,,,
23368839,06/06/2012 01:01:00 PM,06/07/2012 12:00:00 PM,DSNY,Department of Sanitation,Missed Collection (All Materials),2R Bulk-Missed Recy Collection,Sidewalk,11385,69-18 66 STREET,66 STREET,OTTO ROAD,70 AVENUE,,,ADDRESS,RIDGEWOOD,,DSNY Garage,Closed,,06/07/2012 12:00:00 PM,05 QUEENS,QUEENS,1014814,196055,Unspecified,QUEENS,,,,,,,,40.7047496630832,-73.88976451802883,"(40.7047496630832, -73.88976451802883)"
23374093,06/06/2012 01:01:00 PM,06/07/2012 12:00:00 PM,DSNY,Department of Sanitation,Dirty Conditions,E1 Improper Disposal,Sidewalk,11416,95-35 104 STREET,104 STREET,95 AVENUE,97 AVENUE,,,ADDRESS,OZONE PARK,,N/A,Closed,,06/07/2012 12:00:00 PM,09 QUEENS,QUEENS,1028525,190300,Unspecified,QUEENS,,,,,,,,40.68889557073783,-73.84035084054925,"(40.68889557073783, -73.84035084054925)"
23372355,06/06/2012 01:04:00 PM,06/08/2012 12:00:00 PM,DSNY,Department of Sanitation,Missed Collection (All Materials),2 Bulk-Missed Collection,Sidewalk,10306,275 FINLEY AVENUE,FINLEY AVENUE,NAVESINK PLACE,TYSENS LANE,,,ADDRESS,STATEN ISLAND,,DSNY Garage,Closed,,06/08/2012 12:00:00 PM,03 STATEN ISLAND,STATEN ISLAND,954392,143297,Unspecified,STATEN ISLAND,,,,,,,,40.55994268291109,-74.10745572711778,"(40.55994268291109, -74.10745572711778)"
23370315,06/06/2012 01:06:00 PM,06/06/2012 01:06:00 PM,DSNY,Department of Sanitation,Sweeping/Missed-Inadequate,3 Sweeping/Missed-Inadequate,Sidewalk,10468,,,,,CLAFLIN AVENUE,EAMES PLACE,INTERSECTION,BRONX,,N/A,Closed,,06/06/2012 01:06:00 PM,08 BRONX,BRONX,1011536,255993,Unspecified,BRONX,,,,,,,,40.86927399636906,-73.90134383162302,"(40.86927399636906, -73.90134383162302)"
23372495,06/06/2012 01:06:00 PM,06/09/2012 12:00:00 PM,DSNY,Department of Sanitation,Dirty Conditions,E11 Litter Surveillance,Sidewalk,11238,346 CLASSON AVENUE,CLASSON AVENUE,LAFAYETTE AVENUE,CLIFTON PLACE,,,ADDRESS,BROOKLYN,,N/A,Closed,,06/09/2012 12:00:00 PM,02 BROOKLYN,BROOKLYN,995349,190190,Unspecified,BROOKLYN,,,,,,,,40.68869742844418,-73.95997877276223,"(40.68869742844418, -73.95997877276223)"
23373248,06/06/2012 01:11:00 PM,06/07/2012 12:00:00 PM,DSNY,Department of Sanitation,Sanitation Condition,22 Weeds,Sidewalk,11411,119-27 217 STREET,217 STREET,FRANCIS LEWIS BOULEVARD,120 AVENUE,,,ADDRESS,CAMBRIA HEIGHTS,,DSNY Garage,Closed,,06/07/2012 12:00:00 PM,13 QUEENS,QUEENS,1055071,191448,Unspecified,QUEENS,,,,,,,,40.69187394843176,-73.74461822845349,"(40.69187394843176, -73.74461822845349)"
23370674,06/06/2012 01:12:00 PM,06/06/2012 01:12:00 PM,DSNY,Department of Sanitation,Literature Request,GREEN MIXED PAPER DECALS,Other,11364,,,,,,,ADDRESS,OAKLAND GARDENS,,N/A,Closed,,06/06/2012 02:11:00 PM,11 QUEENS,QUEENS,,,Unspecified,QUEENS,,,,,,,,,,
23368948,06/06/2012 01:12:00 PM,06/06/2012 01:12:00 PM,DSNY,Department of Sanitation,Literature Request,RECYCLING CHINESE CKECKLIST,Other,11364,,,,,,,ADDRESS,OAKLAND GARDENS,,N/A,Closed,,06/06/2012 02:11:00 PM,11 QUEENS,QUEENS,,,Unspecified,QUEENS,,,,,,,,,,
23368042,06/06/2012 01:12:00 PM,06/06/2012 01:12:00 PM,DSNY,Department of Sanitation,Literature Request,BLUE RECYCLING DECAL,Other,11364,,,,,,,ADDRESS,OAKLAND GARDENS,,N/A,Closed,,06/06/2012 02:11:00 PM,11 QUEENS,QUEENS,,,Unspecified,QUEENS,,,,,,,,,,
23368555,06/06/2012 01:12:00 PM,06/06/2012 01:12:00 PM,DSNY,Department of Sanitation,Literature Request,LIT Literature Request,Other,11364,,,,,,,ADDRESS,OAKLAND GARDENS,,N/A,Closed,,06/06/2012 02:11:00 PM,11 QUEENS,QUEENS,,,Unspecified,QUEENS,,,,,,,,,,
23371640,06/06/2012 01:12:00 PM,07/10/2012 12:00:00 PM,DSNY,Department of Sanitation,Vacant Lot,8 Request to Clean Vacant Lot,Lot,10465,BALCOM AVENUE,BALCOM AVENUE,BARKLEY AVENUE,,BALCOM AVENUE,BARKLEY AVENUE,INTERSECTION,BRONX,,N/A,Closed,,07/10/2012 12:00:00 PM,10 BRONX,BRONX,1030705,241074,Unspecified,BRONX,,,,,,,,40.828245753192164,-73.83213926003612,"(40.828245753192164, -73.83213926003612)"
23372033,06/06/2012 01:12:00 PM,06/07/2012 12:00:00 PM,DSNY,Department of Sanitation,Sweeping/Missed-Inadequate,3 Sweeping/Missed-Inadequate,Sidewalk,11385,60-25 78 AVENUE,78 AVENUE,60 STREET,60 LANE,,,ADDRESS,RIDGEWOOD,,DSNY Garage,Closed,,06/07/2012 12:00:00 PM,05 QUEENS,QUEENS,1013082,192931,Unspecified,QUEENS,,,,,,,,40.69618083264579,-73.8960247075797,"(40.69618083264579, -73.8960247075797)"
23374680,06/06/2012 01:12:00 PM,06/06/2012 01:12:00 PM,DSNY,Department of Sanitation,Literature Request,RECYCLING CHECKLIST FLYER E/S,Other,11364,,,,,,,ADDRESS,OAKLAND GARDENS,,N/A,Closed,,06/06/2012 02:11:00 PM,11 QUEENS,QUEENS,,,Unspecified,QUEENS,,,,,,,,,,
23370801,06/06/2012 01:15:00 PM,06/06/2012 01:15:00 PM,DSNY,Department of Sanitation,Literature Request,GREEN MIXED PAPER DECALS,Other,10301,,,,,,,ADDRESS,STATEN ISLAND,,N/A,Closed,,06/06/2012 02:11:00 PM,01 STATEN ISLAND,STATEN ISLAND,,,Unspecified,STATEN ISLAND,,,,,,,,,,
23368959,06/06/2012 01:15:00 PM,06/07/2012 12:00:00 PM,DSNY,Department of Sanitation,Sanitation Condition,22 Weeds,Sidewalk,10314,172 CANNON AVENUE,CANNON AVENUE,PRICES LANE,GLEN STREET,,,ADDRESS,STATEN ISLAND,,DSNY Garage,Closed,,06/07/2012 12:00:00 PM,02 STATEN ISLAND,STATEN ISLAND,931266,155846,Unspecified,STATEN ISLAND,,,,,,,,40.59427911596741,-74.19078186668114,"(40.59427911596741, -74.19078186668114)"
23369883,06/06/2012 01:15:00 PM,06/06/2012 01:15:00 PM,DSNY,Department of Sanitation,Literature Request,BLUE RECYCLING DECAL,Other,10301,,,,,,,ADDRESS,STATEN ISLAND,,N/A,Closed,,06/06/2012 02:11:00 PM,01 STATEN ISLAND,STATEN ISLAND,,,Unspecified,STATEN ISLAND,,,,,,,,,,
23370441,06/06/2012 01:15:00 PM,06/06/2012 01:15:00 PM,DSNY,Department of Sanitation,Literature Request,BULK FLYER/SPECIAL WASTE,Other,10301,,,,,,,ADDRESS,STATEN ISLAND,,N/A,Closed,,06/06/2012 02:11:00 PM,01 STATEN ISLAND,STATEN ISLAND,,,Unspecified,STATEN ISLAND,,,,,,,,,,
23372803,06/06/2012 01:15:00 PM,06/06/2012 01:15:00 PM,DSNY,Department of Sanitation,Literature Request,DOG OWNER FLYER,Other,10301,,,,,,,ADDRESS,STATEN ISLAND,,N/A,Closed,,06/06/2012 02:11:00 PM,01 STATEN ISLAND,STATEN ISLAND,,,Unspecified,STATEN ISLAND,,,,,,,,,,
23373842,06/06/2012 01:15:00 PM,06/06/2012 01:15:00 PM,DSNY,Department of Sanitation,Literature Request,LIT Literature Request,Other,10301,,,,,,,ADDRESS,STATEN ISLAND,,N/A,Closed,,06/06/2012 02:11:00 PM,01 STATEN ISLAND,STATEN ISLAND,,,Unspecified,STATEN ISLAND,,,,,,,,,,
23368549,06/06/2012 01:16:00 PM,06/06/2012 01:16:00 PM,DSNY,Department of Sanitation,Literature Request,APARTMENT BLDG. RECYCLING INITIATIVE BROCH.,Other,11378,,,,,,,ADDRESS,MASPETH,,N/A,Closed,,06/06/2012 02:11:00 PM,05 QUEENS,QUEENS,,,Unspecified,QUEENS,,,,,,,,,,
23368943,06/06/2012 01:16:00 PM,06/06/2012 01:16:00 PM,DSNY,Department of Sanitation,Literature Request,GREEN MIXED PAPER DECALS,Other,11373,,,,,,,ADDRESS,ELMHURST,,N/A,Closed,,06/06/2012 02:11:00 PM,04 QUEENS,QUEENS,,,Unspecified,QUEENS,,,,,,,,,,
23369863,06/06/2012 01:16:00 PM,06/08/2012 12:00:00 PM,DSNY,Department of Sanitation,Missed Collection (All Materials),1RG Missed Recycling Paper,Sidewalk,11216,346 QUINCY STREET,QUINCY STREET,MARCY AVENUE,TOMPKINS AVENUE,,,ADDRESS,BROOKLYN,,DSNY Garage,Closed,,06/08/2012 12:00:00 PM,03 BROOKLYN,BROOKLYN,998969,189712,Unspecified,BROOKLYN,,,,,,,,40.68738014852376,-73.9469266760912,"(40.68738014852376, -73.9469266760912)"
23373292,06/06/2012 01:16:00 PM,06/09/2012 12:00:00 PM,DSNY,Department of Sanitation,Dirty Conditions,E12 Illegal Dumping Surveillance,Sidewalk,10466,,,,,EAST 227 STREET,BRONXWOOD AVENUE,INTERSECTION,BRONX,,N/A,Closed,,06/09/2012 12:00:00 PM,12 BRONX,BRONX,1024637,262611,Unspecified,BRONX,,,,,,,,40.887388111211365,-73.853935594936,"(40.887388111211365, -73.853935594936)"
23370650,06/06/2012 01:17:00 PM,06/06/2012 01:17:00 PM,DSNY,Department of Sanitation,Literature Request,BLUE RECYCLING DECAL,Other,11354,,,,,,,ADDRESS,FLUSHING,,N/A,Closed,,06/06/2012 02:11:00 PM,07 QUEENS,QUEENS,,,Unspecified,QUEENS,,,,,,,,,,
23370671,06/06/2012 01:17:00 PM,06/06/2012 01:17:00 PM,DSNY,Department of Sanitation,Literature Request,GREEN MIXED PAPER DECALS,Other,11354,,,,,,,ADDRESS,FLUSHING,,N/A,Closed,,06/06/2012 02:11:00 PM,07 QUEENS,QUEENS,,,Unspecified,QUEENS,,,,,,,,,,
23369130,06/06/2012 01:18:00 PM,06/07/2012 12:00:00 PM,DSNY,Department of Sanitation,Sanitation Condition,15 Street Cond/Dump-Out/Drop-Off,Street,11234,2360 FLATBUSH AVENUE,FLATBUSH AVENUE,AVENUE S,EAST 51 STREET,,,ADDRESS,BROOKLYN,,DSNY Garage,Closed,,06/07/2012 12:00:00 PM,18 BROOKLYN,BROOKLYN,1004861,162496,Unspecified,BROOKLYN,,,,,,,,40.61266641004036,-73.9257646552402,"(40.61266641004036, -73.9257646552402)"
23368239,06/06/2012 01:31:00 PM,06/12/2012 12:00:00 PM,DSNY,Department of Sanitation,Dirty Conditions,E3 Dirty Sidewalk,Sidewalk,11436,133-28 150 STREET,150 STREET,133 AVENUE,NORTH CONDUIT AVENUE,,,ADDRESS,JAMAICA,,N/A,Closed,,06/12/2012 12:00:00 PM,12 QUEENS,QUEENS,1042713,182649,Unspecified,QUEENS,,,,,,,,40.667813020979914,-73.78925753830059,"(40.667813020979914, -73.78925753830059)"
23369496,06/06/2012 01:31:00 PM,06/08/2012 12:00:00 PM,DSNY,Department of Sanitation,Missed Collection (All Materials),1 Missed Collection,Sidewalk,11212,1091 CLARKSON AVENUE,CLARKSON AVENUE,EAST 94 STREET,EAST 95 STREET,,,ADDRESS,BROOKLYN,,DSNY Garage,Closed,,06/08/2012 12:00:00 PM,17 BROOKLYN,BROOKLYN,1005881,179698,Unspecified,BROOKLYN,,,,,,,,40.65987978598176,-73.92203574452287,"(40.65987978598176, -73.92203574452287)"
23370439,06/06/2012 01:31:00 PM,06/06/2012 01:31:00 PM,DSNY,Department of Sanitation,Sanitation Condition,15 Street Cond/Dump-Out/Drop-Off,Street,10012,547 BROADWAY,BROADWAY,SPRING STREET,PRINCE STREET,,,ADDRESS,NEW YORK,,DSNY Garage,Closed,,06/06/2012 01:31:00 PM,02 MANHATTAN,MANHATTAN,984714,202908,Unspecified,MANHATTAN,,,,,,,,40.723612285331214,-73.99832601337529,"(40.723612285331214, -73.99832601337529)"
23372192,06/06/2012 01:31:00 PM,06/07/2012 12:00:00 PM,DSNY,Department of Sanitation,Missed Collection (All Materials),1 Missed Collection,Sidewalk,11228,1552 71 STREET,71 STREET,15 AVENUE,NEW UTRECHT AVENUE,,,ADDRESS,BROOKLYN,,DSNY Garage,Closed,,06/07/2012 12:00:00 PM,11 BROOKLYN,BROOKLYN,984382,164879,Unspecified,BROOKLYN,,,,,,,,40.61923122244219,-73.99952452437637,"(40.61923122244219, -73.99952452437637)"
23372436,06/06/2012 01:31:00 PM,06/07/2012 12:00:00 PM,DSNY,Department of Sanitation,Missed Collection (All Materials),1RB Missed Recycling - M/G/Pl,Sidewalk,11228,1552 71 STREET,71 STREET,15 AVENUE,NEW UTRECHT AVENUE,,,ADDRESS,BROOKLYN,,DSNY Garage,Closed,,06/07/2012 12:00:00 PM,11 BROOKLYN,BROOKLYN,984382,164879,Unspecified,BROOKLYN,,,,,,,,40.61923122244219,-73.99952452437637,"(40.61923122244219, -73.99952452437637)"
23372584,06/06/2012 01:31:00 PM,06/07/2012 12:00:00 PM,DSNY,Department of Sanitation,Missed Collection (All Materials),2 Bulk-Missed Collection,Sidewalk,10036,517 WEST 45 STREET,WEST 45 STREET,AMTRAK RAILROAD,11 AVENUE,,,ADDRESS,NEW YORK,,N/A,Closed,,06/07/2012 12:00:00 PM,04 MANHATTAN,MANHATTAN,985563,216916,Unspecified,MANHATTAN,,,,,,,,40.76206066399979,-73.99526031633913,"(40.76206066399979, -73.99526031633913)"
23372806,06/06/2012 01:31:00 PM,06/06/2012 01:31:00 PM,DSNY,Department of Sanitation,Literature Request,RECYCLING CHECKLIST FLYER E/S,Other,11378,,,,,,,ADDRESS,MASPETH,,N/A,Closed,,06/06/2012 02:11:00 PM,05 QUEENS,QUEENS,,,Unspecified,QUEENS,,,,,,,,,,
23373665,06/06/2012 01:31:00 PM,06/07/2012 12:00:00 PM,DSNY,Department of Sanitation,Dirty Conditions,E8 Canine Violation,Sidewalk,10310,343 TAYLOR STREET,TAYLOR STREET,CARY AVENUE,DELAFIELD AVENUE,,,ADDRESS,STATEN ISLAND,,N/A,Closed,,06/07/2012 12:00:00 PM,01 STATEN ISLAND,STATEN ISLAND,950214,169095,Unspecified,STATEN ISLAND,,,,,,,,40.63073787215091,-74.12262184754438,"(40.63073787215091, -74.12262184754438)"
23368041,06/06/2012 01:37:00 PM,06/06/2012 01:37:00 PM,DSNY,Department of Sanitation,Literature Request,BLUE RECYCLING DECAL,Other,11415,,,,,,,ADDRESS,KEW GARDENS,,N/A,Closed,,06/06/2012 02:11:00 PM,09 QUEENS,QUEENS,,,Unspecified,QUEENS,,,,,,,,,,
23369888,06/06/2012 01:37:00 PM,06/06/2012 01:37:00 PM,DSNY,Department of Sanitation,Literature Request,GREEN MIXED PAPER DECALS,Other,11415,,,,,,,ADDRESS,KEW GARDENS,,N/A,Closed,,06/06/2012 02:11:00 PM,09 QUEENS,QUEENS,,,Unspecified,QUEENS,,,,,,,,,,
23370446,06/06/2012 01:37:00 PM,06/06/2012 01:37:00 PM,DSNY,Department of Sanitation,Literature Request,LIT Literature Request,Other,11415,,,,,,,ADDRESS,KEW GARDENS,,N/A,Closed,,06/06/2012 02:11:00 PM,09 QUEENS,QUEENS,,,Unspecified,QUEENS,,,,,,,,,,
23369139,06/06/2012 01:40:00 PM,06/07/2012 12:00:00 PM,DSNY,Department of Sanitation,Dirty Conditions,E15 Illegal Postering,Sidewalk,11216,,,,,LINCOLN PLACE,BEDFORD AVENUE,INTERSECTION,BROOKLYN,,N/A,Closed,,06/07/2012 12:00:00 PM,08 BROOKLYN,BROOKLYN,996746,183741,Unspecified,BROOKLYN,,,,,,,,40.67099452600125,-73.9549533723156,"(40.67099452600125, -73.9549533723156)"
23370812,06/06/2012 01:40:00 PM,06/07/2012 12:00:00 PM,DSNY,Department of Sanitation,Dirty Conditions,E15 Illegal Postering,Sidewalk,11435,,,,,SOUTH ROAD,INWOOD STREET,INTERSECTION,JAMAICA,,N/A,Closed,,06/07/2012 12:00:00 PM,12 QUEENS,QUEENS,1038172,191308,Unspecified,QUEENS,,,,,,,,40.691608775794755,-73.80555720873787,"(40.691608775794755, -73.80555720873787)"
23371289,06/06/2012 01:40:00 PM,06/06/2012 01:40:00 PM,DSNY,Department of Sanitation,Sanitation Condition,15 Street Cond/Dump-Out/Drop-Off,Street,10003,242 MOTT STREET,MOTT STREET,PRINCE STREET,EAST HOUSTON STREET,,,ADDRESS,NEW YORK,,DSNY Garage,Closed,,06/06/2012 01:40:00 PM,02 MANHATTAN,MANHATTAN,985693,202783,Unspecified,MANHATTAN,,,,,,,,40.72326908507719,-73.99479407271285,"(40.72326908507719, -73.99479407271285)"
23371897,06/06/2012 01:40:00 PM,06/07/2012 12:00:00 PM,DSNY,Department of Sanitation,Dirty Conditions,E15 Illegal Postering,Sidewalk,11435,146-61 107 AVENUE,107 AVENUE,WALTHAM STREET,SUTPHIN BOULEVARD,,,ADDRESS,JAMAICA,,N/A,Closed,,06/07/2012 12:00:00 PM,12 QUEENS,QUEENS,1039180,192056,Unspecified,QUEENS,,,,,,,,40.69365565888,-73.80191627253488,"(40.69365565888, -73.80191627253488)"
23372791,06/06/2012 01:40:00 PM,06/07/2012 12:00:00 PM,DSNY,Department of Sanitation,Dirty Conditions,E15 Illegal Postering,Sidewalk,11238,,,,,ST JOHNS PLACE,FRANKLIN AVENUE,INTERSECTION,BROOKLYN,,N/A,Closed,,06/07/2012 12:00:00 PM,08 BROOKLYN,BROOKLYN,996084,184258,Unspecified,BROOKLYN,,,,,,,,40.67241448466098,-73.95733889732787,"(40.67241448466098, -73.95733889732787)"
23373297,06/06/2012 01:40:00 PM,06/07/2012 12:00:00 PM,DSNY,Department of Sanitation,Dirty Conditions,E15 Illegal Postering,Sidewalk,11435,,,,,109 AVENUE,INWOOD STREET,INTERSECTION,JAMAICA,,N/A,Closed,,06/07/2012 12:00:00 PM,12 QUEENS,QUEENS,1039168,190418,Unspecified,QUEENS,,,,,,,,40.689159812691464,-73.80197289896917,"(40.689159812691464, -73.80197289896917)"
23374100,06/06/2012 01:40:00 PM,06/11/2012 12:00:00 PM,DSNY,Department of Sanitation,Dirty Conditions,E15 Illegal Postering,Sidewalk,10030,,,,,WEST 145 STREET,BRADHURST AVENUE,INTERSECTION,NEW YORK,,N/A,Closed,,06/11/2012 12:00:00 PM,10 MANHATTAN,MANHATTAN,1000047,239218,Unspecified,MANHATTAN,,,,,,,,40.82325960395389,-73.94292334560629,"(40.82325960395389, -73.94292334560629)"
23369962,06/06/2012 01:46:00 PM,06/08/2012 12:00:00 PM,DSNY,Department of Sanitation,Dirty Conditions,E3A Dirty Area/Alleyway,Lot,11385,58-09 70 AVENUE,70 AVENUE,ONDERDONK AVENUE,FOREST AVENUE,,,ADDRESS,RIDGEWOOD,,N/A,Closed,,06/08/2012 12:00:00 PM,05 QUEENS,QUEENS,1011580,194613,Unspecified,QUEENS,,,,,,,,40.700802293565836,-73.90143445956954,"(40.700802293565836, -73.90143445956954)"
23372707,06/06/2012 01:46:00 PM,06/14/2012 12:00:00 PM,DSNY,Department of Sanitation,Dirty Conditions,E12 Illegal Dumping Surveillance,Sidewalk,11412,,,,,DUNKIRK STREET,DUNLOP AVENUE,INTERSECTION,SAINT ALBANS,,N/A,Closed,,06/14/2012 12:00:00 PM,12 QUEENS,QUEENS,1047155,195096,Unspecified,QUEENS,,,,,,,,40.70194663091429,-73.77312925819548,"(40.70194663091429, -73.77312925819548)"
23372868,06/06/2012 01:50:00 PM,06/07/2012 12:00:00 PM,DSNY,Department of Sanitation,Other Enforcement,E10 Obstruction (Street/Sidewalk),Sidewalk,11385,568 GRANDVIEW AVENUE,GRANDVIEW AVENUE,BLEECKER STREET,MENAHAN STREET,,,ADDRESS,RIDGEWOOD,,DSNY Garage,Closed,,06/07/2012 12:00:00 PM,05 QUEENS,QUEENS,1010208,197571,Unspecified,QUEENS,,,,,,,,40.70892543361152,-73.90637116588293,"(40.70892543361152, -73.90637116588293)"
23370040,06/06/2012 01:50:07 PM,06/20/2023 11:56:51 AM,DSNY,Department of Sanitation,Graffiti,Graffiti,,10013,156 MULBERRY STREET,MULBERRY STREET,,,,,ADDRESS,NEW YORK,,N/A,Closed,,06/20/2023 11:56:32 AM,02 MANHATTAN,MANHATTAN,985020,201410,Unspecified,MANHATTAN,,,,,,,,40.71950061569213,-73.99722221943604,"(40.71950061569213, -73.99722221943604)"
23371867,06/06/2012 01:50:12 PM,08/01/2012 12:00:00 AM,DSNY,Department of Sanitation,Graffiti,Graffiti,Residential,10012,256 MOTT STREET,MOTT STREET,PRINCE STREET,EAST HOUSTON STREET,,,ADDRESS,NEW YORK,,N/A,Closed,,09/07/2012 12:30:02 PM,02 MANHATTAN,MANHATTAN,985729,202891,Unspecified,MANHATTAN,,,,,,,,40.72356551297923,-73.99466417137555,"(40.72356551297923, -73.99466417137555)"
